Nº do cliente;Safra;Estado;Renda Mensal;Endividamento;Quantidade de Cheques sem Fundo;Quantidade de Restritivos;Valor dos Restritivos;Quantidade de Protestos;Valor dos Protestos;Modelo Score 1;Modelo Score 2;Modelo Score 3;Modelo Score 4;Performance 30D3M EVER;Performance 60D6M EVER;Performance 60D9M EVER;Performance 90D9M EVER;Performance 90D12M EVER
1003791842;2020-06-01 00:00:00 UTC;SC;4143;51 a 75%;0;12;1064;0;0;166;211;297;645;MAU;MAU;MAU;MAU;MAU
943507277;2020-08-01 00:00:00 UTC;MG;3365;Acima de 100%;0;5;1644;0;0;22;223;235;566;BOM;BOM;MAU;MAU;
680325570;2020-07-01 00:00:00 UTC;RS;2476;Até 25%;0;0;0;0;0;663;633;663;728;BOM;BOM;BOM;BOM;
1010855488;2020-07-01 00:00:00 UTC;RS;3492;Acima de 100%;1;6;17919;14;6411;50;196;203;577;BOM;BOM;BOM;BOM;
22675770;2020-06-01 00:00:00 UTC;SP;4552;Até 25%;0;0;0;0;0;899;736;888;856;BOM;BOM;BOM;BOM;BOM
714669504;2020-09-01 00:00:00 UTC;RS;1150;Acima de 100%;0;5;1463;0;0;48;214;203;532;BOM;BOM;BOM;BOM;
575832324;2020-07-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;366;667;548;756;BOM;BOM;BOM;BOM;
431514729;2020-06-01 00:00:00 UTC;GO;3368;Até 25%;0;0;0;0;0;768;667;709;828;BOM;BOM;BOM;BOM;BOM
438700162;2020-06-01 00:00:00 UTC;MS;3299;Acima de 100%;0;2;6950;0;0;241;213;266;785;BOM;BOM;BOM;BOM;BOM
411419874;2020-05-01 00:00:00 UTC;PR;2728;Até 25%;0;0;0;1;404;193;244;305;596;BOM;BOM;BOM;BOM;BOM
1201208569;2020-05-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;767;697;724;743;BOM;BOM;BOM;BOM;BOM
571935140;2020-06-01 00:00:00 UTC;SP;1082;Até 25%;0;0;0;0;0;505;653;522;646;BOM;BOM;BOM;BOM;BOM
1049218393;2020-07-01 00:00:00 UTC;PR;3365;26 a 50%;0;1;575;0;0;114;225;243;501;BOM;BOM;BOM;BOM;
1194510284;2020-09-01 00:00:00 UTC;RS;1066;Até 25%;0;0;0;0;0;967;757;854;846;BOM;BOM;BOM;BOM;
933520743;2020-05-01 00:00:00 UTC;RS;2920;Até 25%;0;0;0;1;200;117;209;258;585;BOM;BOM;BOM;BOM;BOM
425181805;2020-10-01 00:00:00 UTC;BA;1251;Até 25%;0;0;0;0;0;839;719;834;898;BOM;BOM;;;
1172101476;2020-09-01 00:00:00 UTC;SP;4534;Até 25%;0;0;0;0;0;592;643;358;732;BOM;BOM;BOM;BOM;
756686019;2020-06-01 00:00:00 UTC;BA;4017;Até 25%;0;0;0;0;0;718;653;718;791;BOM;BOM;BOM;BOM;BOM
1164428895;2020-10-01 00:00:00 UTC;PR;3372;Até 25%;0;0;0;0;0;699;676;557;717;BOM;MAU;;;
661326798;2020-05-01 00:00:00 UTC;BA;3021;Até 25%;0;0;0;0;0;748;685;826;767;BOM;BOM;BOM;BOM;BOM
661570372;2020-05-01 00:00:00 UTC;SC;1045;Até 25%;0;0;0;0;0;366;667;588;724;BOM;BOM;BOM;BOM;BOM
484735648;2020-05-01 00:00:00 UTC;PR;1879;Até 25%;0;0;0;0;0;780;639;756;902;BOM;BOM;BOM;BOM;BOM
1034116805;2020-06-01 00:00:00 UTC;SP;1347;Até 25%;0;0;0;0;0;366;659;525;514;BOM;BOM;BOM;BOM;BOM
408740560;2020-08-01 00:00:00 UTC;GO;3365;Até 25%;0;1;110;0;0;157;243;274;646;BOM;BOM;MAU;MAU;
20848965;2020-06-01 00:00:00 UTC;SP;2391;Acima de 100%;0;1;1539;1;1022;204;256;266;606;BOM;BOM;MAU;BOM;MAU
193055783;2020-08-01 00:00:00 UTC;SP;1131;Até 25%;0;0;0;0;0;366;672;588;666;BOM;BOM;BOM;BOM;
948135183;2020-08-01 00:00:00 UTC;BA;4283;Até 25%;0;0;0;0;0;775;693;789;784;BOM;BOM;BOM;BOM;
1046173718;2020-08-01 00:00:00 UTC;RS;3888;Até 25%;0;0;0;0;0;471;590;526;657;BOM;BOM;MAU;MAU;
630514687;2020-06-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;1;252;154;230;258;638;BOM;MAU;MAU;MAU;MAU
414708123;2020-09-01 00:00:00 UTC;TO;4143;Acima de 100%;0;2;4093;0;0;154;225;258;709;BOM;BOM;BOM;BOM;
1054942382;2020-07-01 00:00:00 UTC;MS;3366;Até 25%;0;0;0;0;0;735;626;644;745;BOM;BOM;BOM;BOM;
1043981552;2020-10-01 00:00:00 UTC;PR;4404;Até 25%;1;0;0;0;0;266;482;603;664;BOM;BOM;;;
217900331;2020-06-01 00:00:00 UTC;PR;3492;76 a 100%;0;1;953;0;0;25;235;196;638;BOM;BOM;BOM;BOM;BOM
65910155;2020-10-01 00:00:00 UTC;RJ;4277;Acima de 100%;21;11;16236;0;0;126;159;282;587;MAU;MAU;;;
881639481;2020-06-01 00:00:00 UTC;SP;3756;Até 25%;0;0;0;0;0;887;715;876;805;BOM;BOM;BOM;BOM;BOM
4529507;2020-07-01 00:00:00 UTC;PR;3045;Até 25%;0;0;0;0;0;881;745;899;903;BOM;BOM;BOM;BOM;
1026566011;2020-10-01 00:00:00 UTC;PR;3492;Até 25%;0;0;0;0;0;399;608;283;699;BOM;BOM;;;
1038379350;2020-09-01 00:00:00 UTC;GO;2518;Acima de 100%;0;3;30579;0;0;22;213;250;598;BOM;BOM;BOM;BOM;
632950427;2020-08-01 00:00:00 UTC;BA;1050;Até 25%;0;0;0;0;0;814;742;834;797;BOM;BOM;BOM;BOM;
1004157203;2020-08-01 00:00:00 UTC;SP;4541;Até 25%;0;0;0;0;0;881;748;843;843;BOM;BOM;BOM;BOM;
370621229;2020-09-01 00:00:00 UTC;RS;3367;Acima de 100%;0;2;2014;0;0;118;217;290;626;BOM;BOM;BOM;BOM;
530771134;2020-05-01 00:00:00 UTC;RS;1900;Até 25%;0;0;0;0;0;832;711;835;825;BOM;BOM;BOM;BOM;BOM
722098511;2020-10-01 00:00:00 UTC;RJ;4017;Até 25%;0;0;0;0;0;583;687;632;722;BOM;BOM;;;
166871578;2020-05-01 00:00:00 UTC;TO;2396;Até 25%;0;0;0;0;0;484;638;441;669;BOM;BOM;BOM;BOM;BOM
1161506007;2020-07-01 00:00:00 UTC;RS;1434;Até 25%;0;0;0;0;0;748;683;534;673;BOM;BOM;BOM;BOM;
974075814;2020-10-01 00:00:00 UTC;SP;3313;Até 25%;0;0;0;0;0;894;698;845;823;BOM;BOM;;;
461717905;2020-06-01 00:00:00 UTC;SP;1272;Acima de 100%;0;1;2191;0;0;25;233;211;527;BOM;BOM;BOM;BOM;BOM
1152737343;2020-09-01 00:00:00 UTC;RS;2392;Acima de 100%;0;1;1415;0;0;131;225;180;622;BOM;BOM;MAU;BOM;
756198871;2020-09-01 00:00:00 UTC;MS;1412;Até 25%;0;0;0;0;0;876;724;862;766;BOM;BOM;BOM;BOM;
611394128;2020-05-01 00:00:00 UTC;SP;1470;Até 25%;0;0;0;0;0;366;1;322;575;BOM;BOM;BOM;BOM;BOM
944481573;2020-06-01 00:00:00 UTC;RS;3372;Até 25%;0;0;0;0;0;633;680;636;767;BOM;BOM;BOM;BOM;BOM
187453581;2020-10-01 00:00:00 UTC;TO;3492;Até 25%;0;0;0;0;0;145;254;274;691;MAU;BOM;;;
601164020;2020-10-01 00:00:00 UTC;RS;3369;Até 25%;0;0;0;0;0;843;676;772;827;BOM;BOM;;;
459403952;2020-07-01 00:00:00 UTC;RS;1368;Até 25%;0;0;0;0;0;690;681;493;654;BOM;BOM;BOM;BOM;
1161262433;2020-08-01 00:00:00 UTC;TO;1264;Até 25%;0;0;0;0;0;678;661;717;725;BOM;BOM;BOM;BOM;
532841513;2020-07-01 00:00:00 UTC;GO;3627;Até 25%;0;0;0;0;0;751;671;726;817;BOM;BOM;BOM;BOM;
486806027;2020-07-01 00:00:00 UTC;BA;1109;Até 25%;0;1;70;0;0;250;257;313;684;MAU;MAU;MAU;BOM;
1019502365;2020-09-01 00:00:00 UTC;TO;2392;Até 25%;0;1;35;0;0;296;282;305;680;BOM;BOM;BOM;BOM;
610054471;2020-08-01 00:00:00 UTC;RJ;1777;Acima de 100%;2;6;17859;0;0;251;106;266;522;BOM;BOM;BOM;BOM;
1104509691;2020-07-01 00:00:00 UTC;SC;4572;Até 25%;0;0;0;0;0;868;717;867;867;BOM;BOM;BOM;BOM;
1048731245;2020-08-01 00:00:00 UTC;GO;1470;Até 25%;0;1;372;1;85;343;241;297;574;BOM;BOM;BOM;BOM;
707971219;2020-08-01 00:00:00 UTC;SC;1871;Até 25%;0;0;0;0;0;831;691;657;676;BOM;BOM;BOM;BOM;
730988962;2020-06-01 00:00:00 UTC;SP;4277;51 a 75%;0;1;2307;0;0;220;224;297;691;BOM;BOM;BOM;BOM;BOM
1024617419;2020-09-01 00:00:00 UTC;BA;3052;Até 25%;0;0;0;0;0;805;772;859;972;BOM;BOM;BOM;BOM;
26938315;2020-05-01 00:00:00 UTC;BA;1538;Até 25%;0;1;101;0;0;47;236;297;689;BOM;BOM;BOM;BOM;BOM
346263829;2020-05-01 00:00:00 UTC;SC;4308;Até 25%;0;0;0;0;0;768;649;663;857;BOM;BOM;MAU;BOM;BOM
1054577021;2020-10-01 00:00:00 UTC;SP;3367;Acima de 100%;0;2;6164;0;0;44;236;258;619;BOM;BOM;;;
1110720828;2020-05-01 00:00:00 UTC;MS;4017;Até 25%;0;0;0;0;0;579;640;551;730;BOM;BOM;MAU;MAU;MAU
233367280;2020-08-01 00:00:00 UTC;MG;3492;Até 25%;0;0;0;0;0;556;698;673;668;BOM;BOM;BOM;BOM;
1001112528;2020-06-01 00:00:00 UTC;GO;4287;Até 25%;0;0;0;0;0;755;695;837;839;BOM;BOM;BOM;BOM;BOM
113528872;2020-05-01 00:00:00 UTC;MS;3371;Até 25%;0;0;0;0;0;662;636;585;765;MAU;BOM;BOM;BOM;BOM
955807764;2020-07-01 00:00:00 UTC;MG;1136;51 a 75%;0;3;715;0;0;50;195;188;477;BOM;BOM;BOM;BOM;
537469419;2020-07-01 00:00:00 UTC;PR;3492;Acima de 100%;0;4;3704;0;0;4;221;188;536;BOM;BOM;BOM;BOM;
885780239;2020-10-01 00:00:00 UTC;SP;3368;Até 25%;0;0;0;0;0;693;640;730;710;BOM;BOM;;;
31688008;2020-08-01 00:00:00 UTC;SP;3039;Até 25%;0;0;0;0;0;804;643;607;809;BOM;BOM;BOM;BOM;
937539714;2020-07-01 00:00:00 UTC;TO;1083;Acima de 100%;0;1;1210;0;0;2;215;203;514;BOM;BOM;BOM;BOM;
988568467;2020-07-01 00:00:00 UTC;TO;1262;Até 25%;0;0;0;0;0;592;672;494;673;BOM;BOM;BOM;BOM;
601529381;2020-05-01 00:00:00 UTC;SP;1229;Até 25%;0;0;0;0;0;350;656;307;535;BOM;BOM;BOM;BOM;BOM
881761268;2020-06-01 00:00:00 UTC;GO;1045;Até 25%;0;0;0;0;0;366;680;1;738;BOM;BOM;BOM;BOM;BOM
1145430123;2020-06-01 00:00:00 UTC;RS;3366;Até 25%;0;0;0;0;0;614;698;559;812;BOM;BOM;BOM;BOM;BOM
1194997432;2020-06-01 00:00:00 UTC;RJ;3492;Até 25%;0;0;0;0;0;431;558;589;760;BOM;BOM;BOM;BOM;BOM
1211316890;2020-06-01 00:00:00 UTC;RS;3492;Acima de 100%;0;2;5123;0;0;90;211;227;727;BOM;BOM;BOM;BOM;MAU
625156059;2020-06-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;522;655;650;643;BOM;BOM;BOM;BOM;BOM
1044346913;2020-08-01 00:00:00 UTC;SP;3368;Até 25%;0;0;0;0;0;633;668;682;757;BOM;BOM;BOM;BOM;
984184135;2020-08-01 00:00:00 UTC;SC;2392;26 a 50%;0;2;1156;0;0;186;227;274;620;MAU;MAU;MAU;MAU;
581921674;2020-09-01 00:00:00 UTC;BA;2518;Acima de 100%;2;6;141567;0;0;223;158;282;648;BOM;BOM;BOM;BOM;
2337341;2020-09-01 00:00:00 UTC;MG;3690;Até 25%;0;0;0;0;0;736;653;753;734;BOM;BOM;BOM;BOM;
828296775;2020-05-01 00:00:00 UTC;MG;3492;Até 25%;0;0;0;0;0;567;619;425;731;BOM;BOM;BOM;BOM;BOM
900760040;2020-08-01 00:00:00 UTC;RS;2518;Até 25%;0;0;0;0;0;342;567;566;633;MAU;MAU;MAU;BOM;
839379392;2020-07-01 00:00:00 UTC;RS;1480;Acima de 100%;0;3;1846;2;95;70;220;235;601;BOM;MAU;MAU;MAU;
849365926;2020-09-01 00:00:00 UTC;PR;1665;Acima de 100%;0;3;15788;0;0;250;263;282;784;BOM;BOM;BOM;BOM;
400580831;2020-10-01 00:00:00 UTC;MG;4312;Até 25%;0;0;0;0;0;788;643;869;800;MAU;MAU;;;
473896605;2020-06-01 00:00:00 UTC;SP;1596;Até 25%;0;0;0;0;0;890;702;896;865;BOM;BOM;BOM;BOM;BOM
280985997;2020-05-01 00:00:00 UTC;BA;4404;Até 25%;0;2;215;0;0;154;219;266;608;BOM;BOM;BOM;BOM;BOM
778729466;2020-09-01 00:00:00 UTC;PR;4147;Até 25%;0;0;0;0;0;734;635;757;788;BOM;BOM;BOM;BOM;
1016335903;2020-10-01 00:00:00 UTC;SP;3722;Acima de 100%;0;3;28061;1;170;151;222;313;602;MAU;MAU;;;
548308462;2020-09-01 00:00:00 UTC;TO;4143;Até 25%;0;0;0;0;0;820;652;762;756;BOM;BOM;BOM;BOM;
143732048;2020-08-01 00:00:00 UTC;SP;4031;Até 25%;0;0;0;0;0;797;650;728;832;BOM;BOM;BOM;BOM;
799433256;2020-10-01 00:00:00 UTC;BA;3365;Até 25%;0;0;0;0;0;461;625;367;673;BOM;BOM;;;
487414962;2020-07-01 00:00:00 UTC;SC;3366;Até 25%;0;0;0;0;0;844;761;819;830;BOM;BOM;BOM;BOM;
1107919727;2020-07-01 00:00:00 UTC;BA;3368;Até 25%;0;0;0;0;0;370;582;374;624;BOM;BOM;BOM;BOM;
935469335;2020-09-01 00:00:00 UTC;MG;4277;Acima de 100%;0;1;2440;0;0;157;240;329;712;BOM;BOM;BOM;BOM;
455019620;2020-07-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;745;688;776;843;BOM;BOM;BOM;BOM;
1047756949;2020-09-01 00:00:00 UTC;BA;3383;Acima de 100%;0;4;5484;0;0;186;228;368;597;MAU;MAU;MAU;MAU;
403869080;2020-09-01 00:00:00 UTC;RS;4277;Até 25%;0;0;0;0;0;715;705;851;878;BOM;BOM;BOM;BOM;
792978545;2020-07-01 00:00:00 UTC;MS;1403;Até 25%;0;0;0;0;0;497;650;617;625;BOM;BOM;BOM;BOM;
962871410;2020-09-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;673;690;712;783;BOM;BOM;BOM;BOM;
445154873;2020-09-01 00:00:00 UTC;SP;3492;Até 25%;0;0;0;0;0;471;649;588;771;BOM;BOM;BOM;BOM;
710285172;2020-10-01 00:00:00 UTC;PR;3492;Até 25%;0;0;0;0;0;519;638;356;647;MAU;MAU;;;
545994509;2020-07-01 00:00:00 UTC;GO;4017;Até 25%;0;1;30;0;0;247;525;266;647;BOM;BOM;BOM;BOM;
938757584;2020-08-01 00:00:00 UTC;MS;3492;Até 25%;0;0;0;0;0;471;662;535;703;BOM;BOM;BOM;BOM;
933155382;2020-05-01 00:00:00 UTC;MS;4534;Acima de 100%;0;3;6585;0;0;201;228;313;709;BOM;MAU;MAU;MAU;MAU
418727094;2020-08-01 00:00:00 UTC;BA;1253;Até 25%;0;0;0;0;0;525;642;515;626;BOM;BOM;BOM;BOM;
340905201;2020-07-01 00:00:00 UTC;RS;1398;Até 25%;0;0;0;0;0;655;645;680;741;BOM;BOM;MAU;MAU;
215221017;2020-05-01 00:00:00 UTC;SP;3492;26 a 50%;0;1;413;0;0;136;219;250;644;BOM;BOM;BOM;BOM;MAU
775075856;2020-06-01 00:00:00 UTC;TO;1299;Até 25%;0;0;0;0;0;505;663;506;695;BOM;BOM;BOM;BOM;BOM
831950385;2020-08-01 00:00:00 UTC;MS;3367;Até 25%;0;0;0;0;0;584;662;596;709;BOM;BOM;BOM;BOM;
737078312;2020-07-01 00:00:00 UTC;BA;1388;Até 25%;0;0;0;0;0;605;637;560;734;BOM;BOM;BOM;BOM;
277332387;2020-08-01 00:00:00 UTC;BA;4416;Até 25%;0;0;0;0;0;796;633;757;735;MAU;BOM;BOM;BOM;
761192138;2020-07-01 00:00:00 UTC;MG;1233;Até 25%;0;0;0;0;0;424;629;575;519;BOM;BOM;BOM;BOM;
341270562;2020-07-01 00:00:00 UTC;RJ;1083;Até 25%;0;0;0;0;0;656;653;573;689;BOM;MAU;MAU;MAU;
160416867;2020-10-01 00:00:00 UTC;RS;1045;Até 25%;0;0;0;0;0;366;680;1;1;BOM;BOM;;;
346020255;2020-06-01 00:00:00 UTC;PR;3366;Até 25%;0;0;0;0;0;592;700;322;810;BOM;BOM;BOM;BOM;BOM
19387521;2020-08-01 00:00:00 UTC;BA;3367;Até 25%;0;0;0;0;0;920;680;762;776;BOM;BOM;BOM;BOM;
281716719;2020-09-01 00:00:00 UTC;RJ;3173;Até 25%;0;0;0;0;0;811;645;677;810;BOM;MAU;MAU;MAU;
823425295;2020-06-01 00:00:00 UTC;RS;3587;Até 25%;0;0;0;0;0;919;742;859;955;BOM;BOM;BOM;BOM;BOM
757660315;2020-08-01 00:00:00 UTC;PR;1191;Até 25%;0;0;0;0;0;366;1;322;592;BOM;BOM;BOM;BOM;
337860526;2020-05-01 00:00:00 UTC;MS;3492;Acima de 100%;0;0;0;0;0;24;550;196;623;BOM;BOM;MAU;BOM;MAU
447225252;2020-06-01 00:00:00 UTC;TO;2199;Até 25%;0;0;0;0;0;582;641;615;804;BOM;BOM;BOM;BOM;BOM
976511554;2020-05-01 00:00:00 UTC;SC;4549;26 a 50%;0;0;0;1;1521;253;568;345;776;BOM;BOM;BOM;BOM;BOM
587767450;2020-06-01 00:00:00 UTC;PR;1214;Acima de 100%;0;2;2408;0;0;227;220;297;609;BOM;MAU;MAU;MAU;MAU
1126065990;2020-07-01 00:00:00 UTC;RS;4664;Até 25%;0;0;0;0;0;669;656;759;909;BOM;BOM;BOM;BOM;
1170274671;2020-06-01 00:00:00 UTC;RJ;3047;Até 25%;0;0;0;0;0;712;672;747;807;BOM;BOM;BOM;BOM;MAU
325438252;2020-09-01 00:00:00 UTC;RJ;3492;Até 25%;0;0;0;0;0;311;624;420;647;BOM;BOM;BOM;BOM;
523342127;2020-09-01 00:00:00 UTC;PR;3367;Até 25%;0;0;0;0;0;748;704;648;821;BOM;BOM;BOM;BOM;
304003740;2020-06-01 00:00:00 UTC;SP;4150;Acima de 100%;0;2;1816;0;0;127;479;290;633;BOM;MAU;MAU;MAU;MAU
559512866;2020-06-01 00:00:00 UTC;PR;3492;Até 25%;0;1;86;0;0;87;255;227;546;BOM;MAU;MAU;MAU;MAU
432123664;2020-06-01 00:00:00 UTC;RS;3374;Até 25%;0;0;0;0;0;630;646;540;789;BOM;BOM;BOM;BOM;BOM
721976724;2020-05-01 00:00:00 UTC;SP;3373;Até 25%;0;0;0;0;0;453;605;468;772;MAU;MAU;MAU;MAU;MAU
745116254;2020-06-01 00:00:00 UTC;TO;4408;Até 25%;0;0;0;0;0;512;626;600;823;BOM;BOM;BOM;BOM;BOM
58481148;2020-10-01 00:00:00 UTC;TO;4664;Até 25%;0;0;0;0;0;788;687;825;861;BOM;BOM;;;
128143312;2020-07-01 00:00:00 UTC;RS;4404;Até 25%;0;0;0;0;0;711;642;790;764;BOM;BOM;BOM;BOM;
289511087;2020-09-01 00:00:00 UTC;SP;4281;Até 25%;0;0;0;0;0;774;706;837;817;BOM;BOM;MAU;BOM;
485709944;2020-05-01 00:00:00 UTC;SP;4410;Até 25%;0;0;0;0;0;831;771;870;878;BOM;BOM;BOM;BOM;BOM
1163576386;2020-09-01 00:00:00 UTC;RS;3368;Até 25%;0;0;0;0;0;737;754;782;814;BOM;BOM;BOM;BOM;
45693513;2020-06-01 00:00:00 UTC;MS;3492;Até 25%;0;1;117;0;0;87;248;227;599;BOM;BOM;BOM;BOM;BOM
355763215;2020-05-01 00:00:00 UTC;SP;4404;Até 25%;0;0;0;0;0;587;665;702;810;BOM;BOM;BOM;BOM;BOM
451609584;2020-07-01 00:00:00 UTC;TO;3492;Até 25%;0;0;0;0;0;669;615;586;768;BOM;BOM;BOM;BOM;
1064563555;2020-10-01 00:00:00 UTC;MS;1185;Acima de 100%;0;20;16146;0;0;3;228;203;580;BOM;BOM;;;
934129678;2020-09-01 00:00:00 UTC;MS;3367;51 a 75%;0;1;303;1;185;44;257;227;697;BOM;BOM;BOM;BOM;
756564232;2020-07-01 00:00:00 UTC;SP;3365;Até 25%;0;0;0;0;0;935;686;854;815;BOM;BOM;BOM;BOM;
31322647;2020-05-01 00:00:00 UTC;BA;3367;Até 25%;0;0;0;0;0;755;666;735;812;BOM;BOM;BOM;BOM;BOM
904779011;2020-06-01 00:00:00 UTC;BA;1500;Até 25%;0;0;0;0;0;666;675;779;879;BOM;BOM;BOM;BOM;BOM
307170202;2020-07-01 00:00:00 UTC;MG;4279;Até 25%;0;0;0;0;0;742;665;822;779;BOM;BOM;BOM;BOM;
620284579;2020-09-01 00:00:00 UTC;RS;4278;Até 25%;0;0;0;0;0;755;682;861;764;BOM;BOM;BOM;BOM;
22310409;2020-08-01 00:00:00 UTC;SP;4220;76 a 100%;0;3;3109;0;0;275;236;282;658;BOM;BOM;BOM;BOM;
629296817;2020-10-01 00:00:00 UTC;MS;3365;Até 25%;0;0;0;0;0;681;663;555;654;BOM;BOM;;;
29130481;2020-08-01 00:00:00 UTC;RS;1330;Até 25%;0;0;0;0;0;592;657;600;620;BOM;BOM;BOM;BOM;
975659045;2020-07-01 00:00:00 UTC;MS;4274;Até 25%;0;0;0;0;0;589;615;468;745;BOM;MAU;MAU;MAU;
1135200015;2020-08-01 00:00:00 UTC;PR;3365;Até 25%;0;1;84;0;0;155;242;274;670;BOM;BOM;BOM;BOM;
825495674;2020-06-01 00:00:00 UTC;SP;3367;Até 25%;0;0;0;0;0;668;656;667;733;BOM;BOM;BOM;BOM;BOM
295356863;2020-08-01 00:00:00 UTC;SP;3429;Acima de 100%;0;1;11699;0;0;122;224;274;648;BOM;BOM;BOM;BOM;
915130906;2020-05-01 00:00:00 UTC;MS;3492;26 a 50%;0;1;421;0;0;92;532;180;536;BOM;MAU;MAU;MAU;MAU
707362284;2020-05-01 00:00:00 UTC;MS;2518;51 a 75%;0;3;862;0;0;118;214;282;645;BOM;BOM;BOM;BOM;MAU
598728280;2020-06-01 00:00:00 UTC;GO;1123;26 a 50%;0;1;546;0;0;90;509;219;552;BOM;BOM;BOM;BOM;BOM
109266327;2020-07-01 00:00:00 UTC;SP;3366;Até 25%;1;0;0;0;0;269;493;592;712;BOM;BOM;BOM;BOM;
968595399;2020-06-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;531;686;624;707;BOM;BOM;BOM;BOM;BOM
592517143;2020-10-01 00:00:00 UTC;SC;3492;Até 25%;0;0;0;0;0;162;577;370;646;BOM;BOM;;;
995997474;2020-06-01 00:00:00 UTC;MS;4664;Até 25%;0;0;0;0;0;672;693;756;759;BOM;BOM;BOM;BOM;BOM
594343948;2020-06-01 00:00:00 UTC;PR;3366;Até 25%;0;1;63;0;0;2;266;125;537;BOM;BOM;BOM;BOM;BOM
1087581298;2020-06-01 00:00:00 UTC;RS;4019;Até 25%;0;0;0;0;0;822;746;841;834;BOM;BOM;BOM;BOM;BOM
923777783;2020-08-01 00:00:00 UTC;TO;1530;Até 25%;0;0;0;0;0;529;618;500;680;BOM;BOM;BOM;BOM;
433097960;2020-10-01 00:00:00 UTC;MS;1178;Até 25%;0;0;0;0;0;766;626;532;691;MAU;BOM;;;
671556906;2020-05-01 00:00:00 UTC;RJ;3367;Até 25%;0;0;0;0;0;706;683;624;763;BOM;BOM;BOM;BOM;BOM
795779646;2020-08-01 00:00:00 UTC;GO;2396;Acima de 100%;0;19;7150;0;0;186;212;274;633;MAU;MAU;MAU;MAU;
834264338;2020-08-01 00:00:00 UTC;MG;2393;Até 25%;0;1;150;0;0;2;238;180;611;MAU;MAU;MAU;MAU;
404478015;2020-06-01 00:00:00 UTC;PR;4067;Acima de 100%;0;1;2399;1;10807;151;210;250;566;BOM;BOM;BOM;BOM;BOM
34610896;2020-08-01 00:00:00 UTC;SC;1512;Até 25%;10;2;502;0;0;279;159;337;666;BOM;BOM;BOM;BOM;
870800438;2020-06-01 00:00:00 UTC;MG;4664;Até 25%;0;0;0;0;0;894;668;896;811;BOM;BOM;BOM;BOM;BOM
642693387;2020-07-01 00:00:00 UTC;GO;1116;Até 25%;0;0;0;0;0;905;651;697;834;BOM;BOM;BOM;BOM;
458795017;2020-09-01 00:00:00 UTC;TO;1299;Até 25%;0;0;0;0;0;578;636;539;601;BOM;BOM;BOM;BOM;
312163469;2020-06-01 00:00:00 UTC;TO;3369;Até 25%;0;0;0;0;0;858;674;819;815;BOM;BOM;BOM;BOM;BOM
1151763047;2020-10-01 00:00:00 UTC;MS;1139;Até 25%;0;0;0;0;0;400;658;469;649;BOM;BOM;;;
959704948;2020-08-01 00:00:00 UTC;SP;1051;Até 25%;0;0;0;0;0;220;618;199;504;BOM;BOM;BOM;BOM;
476697706;2020-09-01 00:00:00 UTC;BA;3434;Até 25%;0;0;0;0;0;883;733;857;876;BOM;BOM;BOM;BOM;
712720912;2020-06-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;512;664;787;727;BOM;BOM;BOM;BOM;BOM
817579519;2020-06-01 00:00:00 UTC;BA;3365;Até 25%;0;0;0;0;0;681;671;596;749;BOM;BOM;BOM;BOM;BOM
1163698173;2020-07-01 00:00:00 UTC;MS;3367;Até 25%;0;0;0;0;0;809;689;762;814;BOM;BOM;BOM;BOM;
337738739;2020-08-01 00:00:00 UTC;RS;1182;Até 25%;0;0;0;0;0;881;692;804;831;BOM;BOM;BOM;BOM;
544045917;2020-09-01 00:00:00 UTC;GO;2394;Até 25%;0;0;0;0;0;651;671;596;725;BOM;BOM;BOM;BOM;
629783965;2020-08-01 00:00:00 UTC;SP;3367;Até 25%;0;0;0;0;0;669;681;636;721;BOM;BOM;BOM;BOM;
872383669;2020-08-01 00:00:00 UTC;MS;4407;Até 25%;0;0;0;0;0;629;609;550;673;MAU;MAU;MAU;MAU;
340539840;2020-08-01 00:00:00 UTC;RS;1080;26 a 50%;0;1;492;0;0;251;239;258;525;BOM;BOM;BOM;BOM;
712964486;2020-06-01 00:00:00 UTC;MG;1424;Até 25%;0;0;0;0;0;679;649;557;654;BOM;BOM;BOM;BOM;BOM
423842148;2020-09-01 00:00:00 UTC;RJ;1071;Até 25%;0;0;0;0;0;366;1;322;525;BOM;BOM;BOM;BOM;
2215554;2020-05-01 00:00:00 UTC;GO;4410;Até 25%;0;0;0;0;0;739;602;591;809;MAU;BOM;MAU;BOM;BOM
323246086;2020-06-01 00:00:00 UTC;MG;3305;Até 25%;0;0;0;0;0;713;622;758;820;BOM;BOM;BOM;BOM;BOM
791760675;2020-10-01 00:00:00 UTC;SP;3169;Até 25%;0;1;510;0;0;251;278;305;778;BOM;MAU;;;
244571684;2020-07-01 00:00:00 UTC;SC;3588;Até 25%;0;0;0;0;0;929;700;897;906;BOM;BOM;BOM;BOM;
